id,Transport_service,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,trip_duration,pickup_neighborhood,dropoff_neighborhood
1029,4,01-01-2019 02:45,01-01-2019 03:09,3,6.16,-73.9875946,40.7215004,-73.98532867,40.70233536,3,1417,AC,AS
1030,4,01-01-2019 02:46,01-01-2019 03:22,3,3.21,-74.00748444,40.72605515,-74.0036087,40.73197556,2,2178,AB,AB
1031,4,01-01-2019 02:46,01-01-2019 02:50,1,0.29,-73.9771347,40.75175858,-73.97370911,40.75178146,1,239,AD,AD
1032,4,01-01-2019 02:46,01-01-2019 02:55,2,0.78,-73.8934021,40.74649048,-73.88088989,40.74690247,2,562,AJ,AJ
1033,3,01-01-2019 02:46,01-01-2019 03:04,4,4.3,-73.9604187,40.77862167,-73.95640564,40.74712372,2,1083,O,AN
1034,4,01-01-2019 02:46,01-01-2019 03:04,4,3.3,-73.95902252,40.71677017,-73.92438507,40.68625259,2,1076,Z,E
1035,4,01-01-2019 02:46,01-01-2019 03:05,1,4.2,-73.98360443,40.72761536,-74.00415802,40.70767975,1,1105,AT,AU
1036,2,01-01-2019 02:47,01-01-2019 03:03,4,3.03,-73.94979858,40.72230911,-73.93652344,40.68259048,2,985,Z,AW
1037,3,01-01-2019 02:47,01-01-2019 02:59,2,3.6,-73.97635651,40.68716431,-73.95479584,40.7169342,1,698,V,Z
1038,2,01-01-2019 02:47,01-01-2019 03:08,1,3.2,-73.94772339,40.70412445,-73.98526764,40.72589874,2,1277,Z,AT
1039,1,01-01-2019 02:47,01-01-2019 02:54,4,0.7,-73.99382019,40.76720047,-73.9920578,40.75919724,3,422,P,P
1040,1,01-01-2019 02:48,01-01-2019 02:55,1,1.8,-73.96123505,40.77003479,-73.98061371,40.78229141,3,486,O,I
1041,3,01-01-2019 02:48,01-01-2019 02:52,3,0.9,-73.98681641,40.73409653,-73.97586823,40.73024368,2,311,R,AT
1042,3,01-01-2019 02:48,01-01-2019 02:53,4,1.2,-73.98206329,40.75201797,-73.96968079,40.75490952,3,349,AD,N
1043,4,01-01-2019 02:48,01-01-2019 03:03,4,4.24,-73.97194672,40.75006104,-73.92420959,40.76303101,1,911,AD,W
1044,1,01-01-2019 02:48,01-01-2019 03:12,4,11.23,-73.9797821,40.7494278,-73.97665405,40.64063644,2,1436,AD,AF
1045,3,01-01-2019 02:48,01-01-2019 03:00,4,2.2,-74.0005188,40.72998047,-73.97913361,40.74289322,2,688,AB,Y
1046,1,01-01-2019 02:49,01-01-2019 03:00,2,2.4,-73.98267365,40.67800522,-73.95539093,40.68489838,3,670,V,AW
1047,1,01-01-2019 02:49,01-01-2019 02:54,4,0.9,-73.9571991,40.81752396,-73.94834137,40.82785797,1,353,AL,AL
1048,4,01-01-2019 02:49,01-01-2019 02:55,4,1.1,-73.98886871,40.75355148,-73.99880981,40.73983002,3,366,AA,AP
1049,1,01-01-2019 02:50,01-01-2019 03:00,4,2.4,-73.95513916,40.68959808,-73.9426651,40.71331024,2,635,AW,Z
1050,4,01-01-2019 02:50,01-01-2019 03:11,2,4,-73.98345184,40.72584915,-73.93890381,40.71530914,2,1277,AT,Z
1051,2,01-01-2019 02:50,01-01-2019 02:54,3,0.6,-73.97857666,40.777565,-73.97768402,40.78421402,1,259,AV,I
1052,1,01-01-2019 02:50,01-01-2019 03:01,3,3.62,-73.98031616,40.71418381,-73.99223328,40.69342041,1,720,AC,AS
1053,4,01-01-2019 02:50,01-01-2019 03:07,2,5.66,-73.98834991,40.73155975,-73.93897247,40.79124069,3,1031,H,J
1054,2,01-01-2019 02:50,01-01-2019 02:53,3,0.4,-74.00848389,40.71352005,-74.009552,40.71035385,2,204,,AU
1055,2,01-01-2019 02:50,01-01-2019 03:03,4,1.73,-73.98660278,40.7222023,-73.98660278,40.7222023,3,769,AC,AC
1056,1,01-01-2019 02:50,01-01-2019 03:10,4,4.2,-73.95911407,40.76310349,-73.98786926,40.72254944,2,1199,K,AC
1057,1,01-01-2019 02:50,01-01-2019 03:00,2,2.38,-73.94010925,40.69491959,-73.92552185,40.66999054,1,606,AW,AW
1058,1,01-01-2019 02:50,01-01-2019 02:52,1,0.08,-73.98210144,40.7654686,-73.98088837,40.76472473,2,113,AR,AR
1059,1,01-01-2019 02:50,01-01-2019 03:01,4,2.65,-73.96849823,40.78498077,-73.96468353,40.76311111,3,671,I,AK
1060,3,01-01-2019 02:50,01-01-2019 02:59,4,2.54,-73.97206879,40.7472229,-73.94898987,40.77340317,2,528,AD,AM
1061,4,01-01-2019 02:50,01-01-2019 02:56,2,1.2,-73.99358368,40.73301315,-73.98947906,40.74528885,1,335,H,AO
1062,2,01-01-2019 02:51,01-01-2019 03:06,4,2.7,-73.99025726,40.73207474,-73.99317932,40.75867844,2,920,H,P
1063,2,01-01-2019 02:51,01-01-2019 03:07,3,2.68,-73.97093964,40.76140976,-73.98787689,40.73284149,3,969,A,H
1064,2,01-01-2019 02:52,01-01-2019 02:57,3,1.2,-73.97743988,40.68108368,-73.97557831,40.66632843,3,350,V,V
1065,1,01-01-2019 02:52,01-01-2019 03:02,3,0.83,-73.97865295,40.74494934,-73.99147034,40.75128937,1,629,Y,D
1066,1,01-01-2019 02:52,01-01-2019 03:09,3,3.28,-73.98204803,40.76623154,-73.97479248,40.7335701,2,1036,AR,AT
1067,3,01-01-2019 02:52,01-01-2019 03:15,1,14.6,-73.98952484,40.74401855,-73.80115509,40.79254913,2,1382,AO,AQ
1068,4,01-01-2019 02:52,01-01-2019 02:59,1,1.3,-73.98344421,40.74399948,-73.98048401,40.73042297,1,448,AO,AT
1069,3,01-01-2019 02:53,01-01-2019 03:02,3,1.6,-73.92564392,40.70070267,-73.91082001,40.69460678,2,571,E,E
1070,2,01-01-2019 02:53,01-01-2019 03:09,4,3.47,-73.98927307,40.72167587,-73.94471741,40.70582199,1,1003,AC,Z
1071,2,01-01-2019 02:53,01-01-2019 03:02,3,2.2,-73.99330139,40.74717712,-74.00002289,40.72058487,3,589,D,X
1072,3,01-01-2019 02:53,01-01-2019 03:02,4,1.96,-73.98170471,40.69007492,-73.99187469,40.66594315,3,570,AS,M
1073,4,01-01-2019 02:53,01-01-2019 03:02,2,1.3,-73.98931122,40.77426529,-74.00080872,40.7577858,3,520,AV,P
1074,3,01-01-2019 02:53,01-01-2019 02:59,3,1.75,-73.95684052,40.76657867,-73.96683502,40.75327301,1,337,K,N
1075,3,01-01-2019 02:54,01-01-2019 03:09,4,3.6,-73.97766876,40.74647141,-73.94237518,40.78656387,3,953,Y,C
1076,1,01-01-2019 02:54,01-01-2019 03:00,2,1.01,-73.94165039,40.80440903,-73.94883728,40.79589844,2,426,J,J
1077,1,01-01-2019 02:54,01-01-2019 03:08,2,4.34,-74.00897217,40.71390915,-73.99337769,40.67090988,2,845,,M
1078,4,01-01-2019 02:54,01-01-2019 03:15,4,5.2,-73.98843384,40.72396469,-73.97537994,40.78224945,1,1256,AC,I
1079,1,01-01-2019 02:54,01-01-2019 03:01,3,1.28,-73.9692688,40.75780106,-73.97823334,40.74470901,1,405,N,Y
1080,1,01-01-2019 02:55,01-01-2019 03:05,4,0.8,-73.98727417,40.71959305,-73.98283386,40.71653748,3,622,AC,AC
1081,3,01-01-2019 02:55,01-01-2019 03:00,4,0.92,-73.91155243,40.76965332,-73.90071869,40.77732849,3,312,W,W
1082,4,01-01-2019 02:55,01-01-2019 03:07,3,2.27,-73.98571014,40.73265839,-74.00415802,40.75260162,3,725,AT,AG
1083,2,01-01-2019 02:55,01-01-2019 03:28,2,15.5,-73.9148407,40.69687271,-73.91941071,40.75847244,1,1970,E,W
1084,4,01-01-2019 02:56,01-01-2019 03:37,2,7.08,-73.98818207,40.7645607,-73.95749664,40.71044159,3,2500,AR,Z
1085,2,01-01-2019 02:56,01-01-2019 03:06,2,2.5,-73.98549652,40.73255539,-73.9672699,40.76332855,1,633,AT,AK
1086,3,01-01-2019 02:56,01-01-2019 02:59,4,0.5,-73.95856476,40.67916489,-73.94984436,40.67795181,3,172,AW,AW
1087,4,01-01-2019 02:56,01-01-2019 02:57,3,1.6,-73.97468567,40.78332138,-73.97483063,40.78308487,1,43,I,I
1088,3,01-01-2019 02:56,01-01-2019 03:12,4,1.9,-73.98763275,40.76023865,-73.97346497,40.74692917,3,978,AA,AD
1089,4,01-01-2019 02:56,01-01-2019 03:21,1,5.78,-73.94504547,40.70812607,-73.95615387,40.65258789,3,1484,Z,AF
1090,3,01-01-2019 02:57,01-01-2019 03:14,2,4.71,-73.98419952,40.74980545,-73.93915558,40.80206299,1,1073,AO,J
1091,3,01-01-2019 02:57,01-01-2019 03:09,3,2.19,-73.93963623,40.71220016,-73.95860291,40.73052979,3,762,Z,Z
1092,1,01-01-2019 02:57,01-01-2019 03:08,2,1.9,-73.96858978,40.75756454,-73.98886108,40.74838638,1,710,N,AO
1093,1,01-01-2019 02:57,01-01-2019 03:06,1,1.69,-73.98770905,40.73242188,-74.005867,40.72537994,2,555,H,AB
1094,2,01-01-2019 02:57,01-01-2019 03:01,3,0.8,-73.92494202,40.76507568,-73.92453003,40.77397919,2,286,W,W
1095,3,01-01-2019 02:57,01-01-2019 03:04,4,1.42,-74.00392151,40.7383194,-73.98397064,40.7390213,2,454,Q,R
1096,1,01-01-2019 02:57,01-01-2019 03:01,3,0.4,-73.98347473,40.74393845,-73.97750854,40.7452774,3,235,AO,Y
1097,2,01-01-2019 02:57,01-01-2019 03:09,1,1.9,-73.9783783,40.74552917,-73.98062134,40.72180557,2,738,Y,AC
1098,2,01-01-2019 02:57,01-01-2019 03:11,2,3.8,-73.96911621,40.76094818,-73.93572998,40.79565811,2,804,N,J
1099,1,01-01-2019 02:57,01-01-2019 03:04,4,0.6,-73.85697937,40.83350754,-73.86042023,40.83891678,1,424,AI,AI
1100,2,01-01-2019 02:58,01-01-2019 03:19,2,7.35,-73.9675293,40.75625992,-74.01659393,40.716259,1,1304,N,
1101,4,01-01-2019 02:58,01-01-2019 03:16,4,5.06,-73.98324585,40.74430847,-73.99636841,40.68621063,3,1085,AO,AS
1102,3,01-01-2019 02:58,01-01-2019 03:12,2,1.6,-73.98086548,40.76477051,-73.99799347,40.75083923,1,846,AR,D
1103,3,01-01-2019 02:58,01-01-2019 03:08,3,1.5,-73.91534424,40.76050949,-73.92230988,40.77366638,3,615,W,W
1104,2,01-01-2019 02:58,01-01-2019 03:05,3,0.92,-73.97235107,40.74993896,-73.98219299,40.7574501,1,414,AD,AA
1105,3,01-01-2019 02:58,01-01-2019 03:04,2,0.61,-73.98854828,40.76393127,-73.99600983,40.76060867,2,340,AR,P
1106,2,01-01-2019 02:59,01-01-2019 03:11,3,3.29,-73.97348022,40.74797058,-73.94915009,40.78454971,1,748,AD,C
1107,4,01-01-2019 02:59,01-01-2019 03:08,3,3.06,-73.98045349,40.74586105,-73.95494843,40.78330994,2,581,Y,C
1108,1,01-01-2019 02:59,01-01-2019 03:27,2,5.75,-73.98879242,40.73113251,-73.96029663,40.69058609,3,1717,H,AW
1109,4,01-01-2019 02:59,01-01-2019 03:04,1,1.9,-73.94969177,40.79627228,-73.97373199,40.79781723,2,330,J,U
1110,2,01-01-2019 02:59,01-01-2019 03:28,4,8.2,-73.96591949,40.76255417,-73.93686676,40.70577621,3,1785,AK,E
1111,1,01-01-2019 02:59,01-01-2019 03:05,1,1.2,-74.00513458,40.73343277,-73.99977875,40.7475853,2,381,AB,AG
1112,2,01-01-2019 03:00,01-01-2019 03:10,3,1.8,-73.98130798,40.72919083,-73.98041534,40.74844742,3,634,AT,AO
1113,3,01-01-2019 03:00,01-01-2019 03:04,1,0.57,-73.97827911,40.74576187,-73.97731781,40.75167847,3,264,Y,AD
1114,4,01-01-2019 03:00,01-01-2019 03:10,2,1.1,-73.98799133,40.73791885,-73.98290253,40.72708893,1,572,R,AT
1115,3,01-01-2019 03:00,01-01-2019 03:19,1,6.5,-73.95659637,40.81290436,-73.88756561,40.76236725,1,1153,AH,AJ
1116,1,01-01-2019 03:01,01-01-2019 03:03,1,0,-73.98783112,40.72855759,-73.98874664,40.72727966,3,151,H,H
1117,3,01-01-2019 03:01,01-01-2019 03:11,1,1.81,-73.98075867,40.68212891,-73.99136353,40.66104126,3,635,V,M
1118,2,01-01-2019 03:02,01-01-2019 03:04,3,0.74,-73.98209381,40.78466034,-73.98748016,40.77615356,3,167,I,AV
1119,2,01-01-2019 03:02,01-01-2019 03:06,1,0.4,-74.00760651,40.70612335,-74.01036835,40.70317841,2,293,AU,AU
1120,4,01-01-2019 03:02,01-01-2019 03:23,3,5.1,-73.97825623,40.76319504,-73.93721008,40.82097244,2,1277,A,AL
1121,2,01-01-2019 03:02,01-01-2019 03:46,2,9.3,-73.92378235,40.7071991,-73.95592499,40.77589035,2,2669,E,O
1122,2,01-01-2019 03:02,01-01-2019 03:12,3,2,-73.96817017,40.75529861,-73.9875946,40.72889328,2,651,N,H
1123,2,01-01-2019 03:02,01-01-2019 03:10,3,1.66,-73.98838806,40.71871567,-73.9760437,40.73249054,3,505,AC,AT
1124,2,01-01-2019 03:02,01-01-2019 03:06,1,0.65,-73.9670105,40.76062012,-73.97195435,40.75711823,2,230,AK,N
1125,3,01-01-2019 03:02,01-01-2019 03:09,2,1.2,-73.94753265,40.72279739,-73.9588089,40.7110672,2,433,Z,Z
1126,4,01-01-2019 03:02,01-01-2019 03:05,4,0.6,-73.96736908,40.75691605,-73.97409058,40.75429916,2,211,N,AD
1127,2,01-01-2019 03:02,01-01-2019 03:12,3,1.4,-73.92340851,40.80939865,-73.94158936,40.81833267,2,586,J,AL
1128,2,01-01-2019 03:03,01-01-2019 03:15,1,4.1,-73.95063019,40.72893524,-73.96192169,40.679039,3,782,Z,AW
1129,1,01-01-2019 03:03,01-01-2019 03:17,1,4.58,-73.96038055,40.77285004,-73.90923309,40.76143265,3,878,O,W
1130,4,01-01-2019 03:03,01-01-2019 03:09,2,0.98,-73.99894714,40.73050308,-73.98648071,40.73108292,2,374,AB,AT
1131,4,01-01-2019 03:04,01-01-2019 03:21,2,5.4,-73.98248291,40.75113678,-73.95887756,40.81178665,3,1038,AO,AH
1132,4,01-01-2019 03:04,01-01-2019 03:09,2,1.08,-73.97502899,40.74602127,-73.97962952,40.73504257,2,340,Y,AT
1133,3,01-01-2019 03:04,01-01-2019 03:20,1,3.35,-73.99462891,40.76600266,-73.98770142,40.73272324,3,995,P,H
1134,4,01-01-2019 03:04,01-01-2019 03:07,4,0.67,-73.95384979,40.77498245,-73.96175385,40.77117538,1,202,AM,O
1135,4,01-01-2019 03:04,01-01-2019 03:21,2,6,-73.96805573,40.79724121,-73.92028809,40.84821701,1,1026,U,S
1136,4,01-01-2019 03:05,01-01-2019 03:11,1,1.5,-73.95293427,40.77622986,-73.96726227,40.7565155,3,426,AM,N
1137,2,01-01-2019 03:05,01-01-2019 03:11,2,2.04,-73.99929047,40.73395157,-73.97881317,40.75281143,3,404,AB,AD
1138,1,01-01-2019 03:05,01-01-2019 03:11,2,1.21,-73.99803162,40.7612381,-73.99117279,40.74971008,2,394,P,D
1139,4,01-01-2019 03:05,01-01-2019 03:38,3,9.7,-73.93421936,40.71360397,-73.95048523,40.79323578,3,2002,E,C
1140,1,01-01-2019 03:05,01-01-2019 03:11,2,1,-74.00028992,40.74672318,-73.98451996,40.74576187,3,344,AG,AO
1141,4,01-01-2019 03:05,01-01-2019 03:25,4,6.8,-73.92797089,40.70432281,-73.99765015,40.68819809,3,1182,E,AS
1142,2,01-01-2019 03:05,01-01-2019 03:07,2,0.34,-73.99337769,40.74111176,-73.9911499,40.74437332,3,140,AP,AP
1143,1,01-01-2019 03:05,01-01-2019 03:33,2,6.9,-73.94535828,40.7191925,-73.95348358,40.76729584,1,1690,Z,K
1144,3,01-01-2019 03:05,01-01-2019 03:09,4,1.42,-73.97354126,40.78979111,-73.95794678,40.80072021,2,232,U,AH
1145,1,01-01-2019 03:05,01-01-2019 03:43,3,10.9,-73.95821381,40.67081451,-73.98823547,40.77497864,1,2271,AW,AV
1146,4,01-01-2019 03:05,01-01-2019 03:10,4,0.7,-73.94377899,40.81513214,-73.93745422,40.82427597,1,302,AL,AL
1147,1,01-01-2019 03:06,01-01-2019 03:17,3,2.8,-73.98535919,40.77830887,-73.99330902,40.75204086,3,727,AV,D
1148,1,01-01-2019 03:06,01-01-2019 03:22,3,3.39,-73.99124908,40.67114639,-73.9560318,40.66815948,1,978,M,AW
1149,2,01-01-2019 03:06,01-01-2019 03:26,2,6.02,-73.91944885,40.76654053,-73.86181641,40.75014114,1,1196,W,F
1150,1,01-01-2019 03:06,01-01-2019 03:23,4,9.8,-73.99601746,40.6823082,-73.95607758,40.76620483,2,1062,AS,K
1151,2,01-01-2019 03:06,01-01-2019 03:18,3,2,-73.93614197,40.7107811,-73.96353149,40.71406937,2,725,Z,Z
1152,2,01-01-2019 03:06,01-01-2019 03:17,3,1.9,-73.93911743,40.68906021,-73.91568756,40.69836426,1,647,AW,E
1153,2,01-01-2019 03:07,01-01-2019 03:26,4,5.2,-73.98885345,40.72707748,-73.97647095,40.78493118,2,1174,H,I
1154,2,01-01-2019 03:07,01-01-2019 03:17,3,2.4,-73.96907806,40.76578903,-73.97511292,40.79001617,1,632,AK,I
1155,4,01-01-2019 03:07,01-01-2019 03:14,3,1.47,-73.97198486,40.78204346,-73.95092773,40.77080917,2,439,I,AM
1156,3,01-01-2019 03:07,01-01-2019 03:14,3,2.41,-73.98195648,40.76888275,-73.95601654,40.78468323,2,452,AR,C
1157,3,01-01-2019 03:07,01-01-2019 03:14,3,1.3,-73.94439697,40.81396484,-73.94377136,40.83021927,3,441,AL,S
1158,2,01-01-2019 03:07,01-01-2019 03:12,4,1.11,-73.98353577,40.7300911,-73.97946167,40.74058151,1,340,AT,Y
1159,4,01-01-2019 03:07,01-01-2019 03:14,3,1.2,-73.99648285,40.73803711,-73.98071289,40.7434845,2,404,AP,Y
1160,4,01-01-2019 03:07,01-01-2019 03:30,3,6.2,-73.95919037,40.76766205,-73.87184906,40.74093246,1,1363,K,AJ
1161,4,01-01-2019 03:07,01-01-2019 03:11,1,0.9,-73.97698212,40.79023361,-73.96873474,40.80148697,1,267,I,AH
1162,3,01-01-2019 03:08,01-01-2019 03:32,1,6.3,-73.98377991,40.74376678,-73.90926361,40.76335144,2,1493,AO,W
1163,3,01-01-2019 03:08,01-01-2019 03:13,4,1.2,-73.97473145,40.75642776,-73.98828888,40.74850082,3,335,AD,AO
1164,1,01-01-2019 03:08,01-01-2019 03:14,3,2.01,-73.98483276,40.76929092,-73.96935272,40.78543854,2,355,AR,I
1165,1,01-01-2019 03:08,01-01-2019 03:28,3,3.7,-74.00816345,40.71502686,-73.9540329,40.71730042,3,1224,,Z
1166,3,01-01-2019 03:08,01-01-2019 03:21,1,2.6,-73.99333191,40.73574448,-73.99128723,40.76543045,2,744,AP,P
1167,1,01-01-2019 03:08,01-01-2019 03:24,3,2.4,-73.98428345,40.74727249,-73.98249817,40.73148346,2,956,AO,AT
1168,1,01-01-2019 03:09,01-01-2019 03:25,3,6.68,-73.98422241,40.72166824,-73.95828247,40.7806778,1,983,AC,O
1169,2,01-01-2019 03:09,01-01-2019 03:13,2,2.15,-73.98988342,40.76726913,-73.9703598,40.79405212,3,295,AR,U
1170,4,01-01-2019 03:09,01-01-2019 03:34,4,12.7,-73.96756744,40.75646591,-73.89974976,40.81534576,3,1503,N,AI
1171,2,01-01-2019 03:09,01-01-2019 03:20,1,2.26,-73.97971344,40.78131104,-73.95033264,40.78199005,1,658,I,C
1172,4,01-01-2019 03:10,01-01-2019 03:13,3,0.6,-73.98216248,40.73194885,-73.97850037,40.73948288,3,248,AT,Y
1173,2,01-01-2019 03:10,01-01-2019 03:16,1,0.7,-73.98551178,40.73180008,-73.99578857,40.73580933,3,409,AT,AP
1174,3,01-01-2019 03:10,01-01-2019 03:23,1,2.04,-73.97909546,40.76199341,-73.99074554,40.7509346,1,797,A,D
1175,3,01-01-2019 03:10,01-01-2019 03:14,4,0.81,-73.99497986,40.76037979,-73.98390198,40.7613411,1,224,P,AA
1176,3,01-01-2019 03:10,01-01-2019 03:17,4,1.1,-73.99074554,40.76106262,-74.00148773,40.74643326,2,426,P,AG
1177,3,01-01-2019 03:10,01-01-2019 03:19,4,1.81,-73.98766327,40.73838425,-73.99829865,40.75402451,3,540,R,AG
1178,4,01-01-2019 03:11,01-01-2019 03:16,4,0.7,-73.98340607,40.76132202,-73.97318268,40.7550354,1,350,AA,AD
1179,3,01-01-2019 03:11,01-01-2019 03:21,4,1.65,-73.97840118,40.75234604,-73.99075317,40.74532318,3,661,AD,D
1180,4,01-01-2019 03:11,01-01-2019 03:16,2,1.6,-73.97158051,40.76234818,-73.95295715,40.77246475,1,358,A,AM
1181,1,01-01-2019 03:11,01-01-2019 03:17,2,1.1,-73.98284912,40.73064804,-73.97969818,40.74359894,2,363,AT,Y
1182,4,01-01-2019 03:11,01-01-2019 03:33,1,10.9,-73.98265076,40.67504501,-73.88533783,40.75366974,2,1286,V,AJ
1183,1,01-01-2019 03:11,01-01-2019 03:21,4,1.4,-73.96214294,40.75914764,-73.97888184,40.76264572,2,585,N,A
1184,1,01-01-2019 03:12,01-01-2019 03:23,3,3.35,-73.97586823,40.74073792,-73.95143127,40.78095245,3,710,Y,C
1185,3,01-01-2019 03:12,01-01-2019 03:41,1,6.2,-74.00940704,40.70900345,-73.919487,40.70064926,3,1754,AU,E
1186,2,01-01-2019 03:12,01-01-2019 03:14,3,0.5,-73.95410919,40.79966736,-73.94921875,40.80286407,3,181,AH,J
1187,4,01-01-2019 03:12,01-01-2019 03:15,1,0.56,-73.92166138,40.75988007,-73.9258194,40.76153946,2,179,W,W
1188,1,01-01-2019 03:12,01-01-2019 03:29,1,5.6,-73.95069885,40.78667831,-73.97872925,40.72420883,3,1046,C,AT
1189,4,01-01-2019 03:12,01-01-2019 03:24,1,2.98,-74.00753021,40.72596359,-73.99307251,40.76309586,1,703,AB,P
1190,2,01-01-2019 03:12,01-01-2019 03:29,4,4.11,-73.98309326,40.77365875,-73.98497009,40.72898865,3,1046,AV,AT
1191,1,01-01-2019 03:12,01-01-2019 03:19,1,1.91,-73.98779297,40.73260117,-73.97023773,40.75683975,1,450,H,N
1192,4,01-01-2019 03:13,01-01-2019 03:26,3,2.19,-73.98233795,40.76573563,-73.99493408,40.74615097,2,792,AR,D
1193,3,01-01-2019 03:13,01-01-2019 03:19,4,1.38,-73.98538971,40.76829147,-73.96914673,40.75643921,3,399,AR,N
1194,1,01-01-2019 03:13,01-01-2019 03:28,3,3.7,-73.96753693,40.76036835,-73.91064453,40.76053238,3,896,N,W
1195,4,01-01-2019 03:13,01-01-2019 03:37,1,6.5,-73.98421478,40.67165756,-73.9741745,40.7369957,3,1462,V,Y
1196,1,01-01-2019 03:13,01-01-2019 03:18,2,1.26,-73.99009705,40.77209854,-73.97827911,40.78147125,1,273,AR,I
1197,4,01-01-2019 03:13,01-01-2019 03:23,1,2,-73.94908142,40.67858887,-73.93424225,40.69261932,1,602,AW,E
1198,4,01-01-2019 03:14,01-01-2019 03:25,3,2.3,-73.94481659,40.77927017,-73.95241547,40.80300903,1,696,AM,AH
1199,1,01-01-2019 03:14,01-01-2019 03:35,3,5.2,-73.98737335,40.7448616,-73.9697113,40.79761124,3,1268,AO,U
1200,1,01-01-2019 03:14,01-01-2019 03:23,3,1.5,-73.98387909,40.74372864,-74.00414276,40.74269485,2,539,AO,Q
1201,3,01-01-2019 03:14,01-01-2019 03:22,1,1.51,-73.98529053,40.72371292,-74.00511932,40.71908188,3,478,AC,
1202,3,01-01-2019 03:14,01-01-2019 03:18,4,0.9,-73.89588165,40.73794174,-73.89064026,40.74686813,3,245,AJ,AJ
1203,1,01-01-2019 03:15,01-01-2019 03:28,4,2.43,-73.98258972,40.72321701,-74.01236725,40.70710373,1,837,AC,AU
1204,1,01-01-2019 03:15,01-01-2019 03:28,3,3.31,-73.96952057,40.7852211,-73.9808197,40.74728012,2,804,I,AO
1205,4,01-01-2019 03:15,01-01-2019 03:25,2,2.19,-73.97613525,40.68976593,-73.99163818,40.66705704,3,598,V,M
1206,4,01-01-2019 03:16,01-01-2019 03:29,4,2.97,-73.95142365,40.6913681,-73.97570038,40.67152786,1,816,AW,V
1207,4,01-01-2019 03:17,01-01-2019 03:25,2,2.58,-73.97888184,40.76672363,-73.94685364,40.77634811,2,536,AR,AM
1208,1,01-01-2019 03:17,01-01-2019 03:21,1,0.88,-74.00324249,40.74974823,-73.99465942,40.76055908,3,268,AG,P
1209,2,01-01-2019 03:17,01-01-2019 03:40,2,10.03,-73.94294739,40.83702087,-74.01512909,40.71567154,3,1411,S,
1210,3,01-01-2019 03:17,01-01-2019 03:41,2,12.7,-73.97982025,40.76549912,-73.81141663,40.81715012,3,1439,AR,AI
1211,2,01-01-2019 03:17,01-01-2019 03:28,3,1.48,-73.89700317,40.74618912,-73.87480164,40.74740982,3,664,AJ,AJ
1212,1,01-01-2019 03:17,01-01-2019 03:30,4,2.2,-73.98801422,40.76497269,-73.98368073,40.75720978,1,776,AR,AA
1213,3,01-01-2019 03:18,01-01-2019 03:33,1,4.3,-73.97602081,40.7864418,-73.97988892,40.73931885,1,904,I,Y
1214,3,01-01-2019 03:18,01-01-2019 03:46,4,5.4,-73.98777771,40.76020813,-74.01271057,40.70397568,3,1687,AA,AU
1215,1,01-01-2019 03:18,01-01-2019 03:32,3,3.9,-73.98154449,40.77381897,-73.95110321,40.7428093,1,883,AV,AN
1216,1,01-01-2019 03:18,01-01-2019 03:28,2,1,-73.99937439,40.73415756,-73.98371887,40.73191452,3,630,AB,AT
1217,3,01-01-2019 03:18,01-01-2019 03:39,3,4,-73.98376465,40.7556839,-73.98286438,40.72423935,1,1259,AA,AT
1218,1,01-01-2019 03:19,01-01-2019 03:32,2,3.27,-73.98786926,40.75995636,-73.95063782,40.77489471,3,828,AA,AM
1219,2,01-01-2019 03:19,01-01-2019 03:23,4,0.8,-73.95599365,40.80635452,-73.96340179,40.7976265,3,250,AH,AH
1220,3,01-01-2019 03:19,01-01-2019 03:25,4,0.98,-73.98222351,40.7469368,-73.97216034,40.75128555,1,359,AO,AD
1221,4,01-01-2019 03:19,01-01-2019 03:37,4,7.86,-73.98603821,40.74726105,-73.85944366,40.72566223,1,1080,AO,B
1222,3,01-01-2019 03:19,01-01-2019 03:26,2,1.21,-73.9841156,40.76159668,-73.98235321,40.77073669,2,418,AA,AR
1223,1,01-01-2019 03:19,01-01-2019 03:47,3,5.7,-73.98775482,40.7326088,-73.98178101,40.74375534,1,1671,H,Y
1224,1,01-01-2019 03:20,01-01-2019 03:25,4,0.83,-73.95056915,40.77967072,-73.9485321,40.78411102,1,297,AM,C
1225,2,01-01-2019 03:21,01-01-2019 03:49,1,5.98,-73.98612976,40.71805954,-73.96108246,40.65235138,2,1705,AC,AF
1226,2,01-01-2019 03:21,01-01-2019 03:32,1,3.11,-73.98554993,40.7635994,-73.95139313,40.78028107,2,701,AR,C
1227,4,01-01-2019 03:21,01-01-2019 03:31,4,1.4,-73.98075104,40.76424789,-73.98770142,40.76016235,3,630,AR,AA
1228,1,01-01-2019 03:21,01-01-2019 03:45,1,4.75,-73.98252106,40.69215012,-74.01184845,40.64728165,1,1436,AS,M
1229,1,01-01-2019 03:21,01-01-2019 03:24,1,0.56,-73.95488739,40.80522156,-73.94713593,40.80083084,2,157,AH,J
1230,1,01-01-2019 03:22,01-01-2019 03:38,2,2.01,-73.98931122,40.76312256,-73.97460175,40.74672699,1,1010,AA,Y
1231,1,01-01-2019 03:22,01-01-2019 03:24,1,0.74,-74.00730896,40.71596527,-74.00988007,40.72358322,1,173,,
